餐廳名稱,留言者,留言者身分,留言時間,星級評等,評論內容,留言者ID
武聖夜市,Ted Shen,在地嚮導 · 33 則評論 · 1 張相片,2 個月前,5 顆星,吃的、玩的都挺多的，下次來台南還會再來,https://www.google.com/maps/contrib/100628146992444501229/reviews?hl=zh-TW
武聖夜市,黃中信,18 則評論 · 2 張相片,2 個月前,1 顆星,停車場指揮人員態度不佳 走過來窗戶用台語諷刺人,https://www.google.com/maps/contrib/102341074543519025875/reviews?hl=zh-TW
武聖夜市,游蓉貞,在地嚮導 · 26 則評論 · 16 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/102110514515187147234/reviews?hl=zh-TW
武聖夜市,Johnny漿倪,在地嚮導 · 73 則評論 · 469 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/106226187090283920669/reviews?hl=zh-TW
武聖夜市,Wei,在地嚮導 · 587 則評論 · 48 張相片,2 個月前,4 顆星,228連假期間，汽車車位一位難求，光賢街應禁止車輛通行，人車爭道，險象環生。夜市消費中等，重複性高，設有兩處廁所值得稱讚。大江南北許多小吃在此皆有。可能因花園夜市星期五沒營業，人潮實在太多太多太多，幾乎每個好吃攤位皆大排長龍！,https://www.google.com/maps/contrib/111232868410778795617/reviews?hl=zh-TW
武聖夜市,劉璁霖,在地嚮導 · 165 則評論 · 501 張相片,2 個月前,3 顆星,烤魚很好吃，新鮮就是王道,https://www.google.com/maps/contrib/117074450343983503497/reviews?hl=zh-TW
武聖夜市,Oh Ohmysoso,在地嚮導 · 36 則評論 · 65 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/110147060865744672847/reviews?hl=zh-TW
武聖夜市,林雨璇,,2 個月前,5 顆星,,https://www.google.com/maps/contrib/109373225166170597948/reviews?hl=zh-TW
武聖夜市,Kai,10 則評論 · 7 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/116505600288779210214/reviews?hl=zh-TW
武聖夜市,糖果,21 則評論,2 個月前,1 顆星,物價很貴以後不敢來了！🙄我喝過最貴的木瓜牛奶75元竟然在這邊買的⋯還有最小碗的肉羹80元 …,https://www.google.com/maps/contrib/114235224195606734548/reviews?hl=zh-TW
武聖夜市,澄澄,8 則評論,2 個月前,5 顆星,烤魷魚攤的老闆娘很熱情,https://www.google.com/maps/contrib/111834337833785885731/reviews?hl=zh-TW
武聖夜市,雨晞,在地嚮導 · 16 則評論 · 1 張相片,2 個月前,5 顆星,三角骨很推，冷掉也是很好吃哦,https://www.google.com/maps/contrib/116577356124651212590/reviews?hl=zh-TW
武聖夜市,kuo Chu,在地嚮導 · 48 則評論 · 102 張相片,2 個月前,5 顆星,好吃，好逛，好停車,https://www.google.com/maps/contrib/114224480377114435121/reviews?hl=zh-TW
武聖夜市,子倚黃,在地嚮導 · 76 則評論 · 777 張相片,2 個月前,3 顆星,,https://www.google.com/maps/contrib/105009262762505076101/reviews?hl=zh-TW
武聖夜市,黃嗣涵,在地嚮導 · 27 則評論 · 5 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/100629931116685879835/reviews?hl=zh-TW
武聖夜市,俊基陳,在地嚮導 · 12 則評論 · 15 張相片,2 個月前,4 顆星,不錯吃不會臭土味,https://www.google.com/maps/contrib/107788950478270988895/reviews?hl=zh-TW
武聖夜市,Peggy,在地嚮導 · 6 則評論 · 6 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/106210756709679427628/reviews?hl=zh-TW
武聖夜市,林慶輝,在地嚮導 · 4 則評論 · 24 張相片,2 個月前,4 顆星,攤販多元化，適合大小朋友一起來的夜市,https://www.google.com/maps/contrib/109280018897500537609/reviews?hl=zh-TW
武聖夜市,Janisa Chu,在地嚮導 · 80 則評論 · 29 張相片,2 個月前,3 顆星,跟男友逛完夜市不知是哪間攤販的問題雙雙肚子痛拉肚子⋯⋯我們吃了沙威瑪、奶類飲料、炭烤雞排、烤魚、大腸包小腸，嚴重懷疑是不是烤魚不新鮮？不知是否有人遇到一樣的問題？衛生堪憂⋯⋯,https://www.google.com/maps/contrib/116906377947345369141/reviews?hl=zh-TW
武聖夜市,秋藤藤,10 則評論 · 9 張相片,2 個月前,5 顆星,超級好玩，遊樂場的海盜船超恐怖，從來沒有在夜市花過那麼多錢，下次還去玩（這魚超好吃的，超推,https://www.google.com/maps/contrib/106248062656235943531/reviews?hl=zh-TW
武聖夜市,Athitaya Sinlapasorn,在地嚮導 · 18 則評論 · 42 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/110839603550544330393/reviews?hl=zh-TW
武聖夜市,Lenny Law,"在地嚮導 · 179 則評論 · 1,724 張相片",2 個月前,4 顆星,,https://www.google.com/maps/contrib/100218414868138716649/reviews?hl=zh-TW
武聖夜市,奶茶,11 則評論,2 個月前,2 顆星,"今天在武聖夜市有不愉快的外帶經驗~
剛剛去“施記麻辣豆腐麻辣鴨血”，買綜合口味加“科學麵”，結果工作人員在打包時，那包科學麵就在我眼前掉到地上，而工作人員撿起來後的動作，竟是繼續要打包給我，我當下反應請老板娘換一包給我，老板娘居然回我說“麵有用袋子裝，掉到地上也沒關係啊”；我的天阿！那個裝科學麵的袋子是開放式的開口袋，而不是封口袋，在袋子掉在地上的當下，食材就已經有部份裸露受到污染了，結果老板娘居然還想把掉在地上的“食材”直接賣給顧客，光是這點，就不應該是餐飲店家應該有的行為了，而後來另外再裝麵給我們時，也是拿一個“油膩”,之前有裝過東西的袋子來裝麵，也不知道那個用過的袋子之前是否有污染過，感覺是一整個糟糕，雖然不是高檔餐廳，但餐飲業者應該也要有基本的衛生概念吧，在客人面前眼睜睜掉到地上的食材都敢繼續撿起來賣給顧客了，那顧客看不到的部分是什麼樣的過程就讓人更不敢想了~",https://www.google.com/maps/contrib/115193923663224476653/reviews?hl=zh-TW
武聖夜市,張Weilly,17 則評論 · 1 張相片,2 個月前,1 顆星,"第一次在夜市吃到章魚燒內有鋼絲刷的鋼絲
最後面的日野章魚燒 一份六顆40元！超扯",https://www.google.com/maps/contrib/118235984862825585700/reviews?hl=zh-TW
武聖夜市,盼夢圓,在地嚮導 · 7 則評論 · 227 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/113751109746461927094/reviews?hl=zh-TW
武聖夜市,tong so,在地嚮導 · 24 則評論 · 3 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/111278767740885716293/reviews?hl=zh-TW
武聖夜市,Sung Lin,在地嚮導 · 23 則評論 · 86 張相片,2 個月前,5 顆星,"人非常之多～停車場一位難求！公有停車有人員引導！
滿多好吃好喝的攤販，每個人口味不同，所以不依依推薦嘍～
吃飽喝足可以去看看武聖叫賣哥，講話風趣好玩不無聊！
整體感受是非常好的！值得去人擠人🤣 …",https://www.google.com/maps/contrib/102517747085181232393/reviews?hl=zh-TW
武聖夜市,伍拾元,在地嚮導 · 3 則評論 · 2 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/100670721578387767714/reviews?hl=zh-TW
武聖夜市,蘇紘億,在地嚮導 · 48 則評論 · 117 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/102218415861599313423/reviews?hl=zh-TW
武聖夜市,林巨人,在地嚮導 · 70 則評論 · 18 張相片,2 個月前,5 顆星,超多糖葫蘆攤很讚，陳記拔絲地瓜好吃，動線還算清楚，小上海在第一排、以此類推,https://www.google.com/maps/contrib/118236528696200224140/reviews?hl=zh-TW
武聖夜市,鍾漢志,"在地嚮導 · 75 則評論 · 1,391 張相片",2 個月前,4 顆星,還不錯逛,https://www.google.com/maps/contrib/107531820590135648361/reviews?hl=zh-TW
武聖夜市,彭士恩（小恩）,在地嚮導 · 82 則評論 · 177 張相片,2 個月前,4 顆星,雖然攤位重複性蠻高的，但好吃的攤也是不少，停車也好停,https://www.google.com/maps/contrib/103866684177240506353/reviews?hl=zh-TW
武聖夜市,황건일,2 則評論 · 2 張相片,2 個月前,5 顆星,"食物的種類很多，買吃各種東西真是太棒了！
強烈推薦",https://www.google.com/maps/contrib/113502001460148563421/reviews?hl=zh-TW
武聖夜市,羅Aa,在地嚮導 · 3 則評論 · 12 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/102962026143677502735/reviews?hl=zh-TW
武聖夜市,史迪奇,2 則評論,2 個月前,5 顆星,,https://www.google.com/maps/contrib/112434944747059108567/reviews?hl=zh-TW
武聖夜市,Morii,在地嚮導 · 27 則評論 · 53 張相片,2 個月前,5 顆星,"夜市攤販種類繁多 有吃有玩
美中不足的是雖然停車場腹地很大但停車位很難找",https://www.google.com/maps/contrib/110598585235032149665/reviews?hl=zh-TW
武聖夜市,蘇紋靖,在地嚮導 · 19 則評論 · 17 張相片,2 個月前,4 顆星,超好逛的，吃的玩得應有盡有，異國料理也有，想吃什麼跟著排隊就對了,https://www.google.com/maps/contrib/107640185902768077914/reviews?hl=zh-TW
武聖夜市,Yun,在地嚮導 · 39 則評論 · 140 張相片,2 個月前,4 顆星,"早到夜市可以避免排隊人潮，也能吃到很多好吃的食物，雖然可能會遇到攤販還沒全部擺攤完成，但大部分要排隊的攤販也都會提早來準備好，所以早到絕對不會吃虧！
有些攤販看起來默默無名，但也都超好吃，只能說來這裡不會踩雷！
停車也是很方便，廁所乾淨，沒有奇怪的味道",https://www.google.com/maps/contrib/107004118846043342560/reviews?hl=zh-TW
武聖夜市,An Li,在地嚮導 · 461 則評論 · 651 張相片,2 個月前,5 顆星,超級讚讚讚！！！很棒而且重複性不高的夜市，很多攤商都很可愛很熱情，東西也都不太會踩雷！隨便都好吃好買好逛♥️特別推薦烤魚、土豆餅和雞蛋糕,https://www.google.com/maps/contrib/110829057023621696482/reviews?hl=zh-TW
武聖夜市,YI-CHING LIN,"在地嚮導 · 477 則評論 · 12,529 張相片",2 個月前,5 顆星,"來武聖夜市很多遍了，台南的夜市就是武聖，大東，花園夜市等。其中花園是觀光取向的那就不用說了。
而武聖夜市就是基本上正統的台南夜市，第一比較不會有外國人，所以基本上以台灣人為主，之前是每週三跟六，現在又多了星期五。裡面的攤販基本上都蠻好吃的。
特別是吃味鮮香酥雞，還有涼麵跟雞蛋糕……等一堆好吃的美食。裡面有食衣行都有，所以來逛一下夜市也可以振興經濟。最重要的是星期六人超多，星期六要來的人要心理準備一下喔。
個人真的蠻推武聖夜市的。
😃😃😃😃😃",https://www.google.com/maps/contrib/103566829229362368048/reviews?hl=zh-TW
武聖夜市,陸安琪,1 則評論,2 個月前,4 顆星,,https://www.google.com/maps/contrib/105170565973894606996/reviews?hl=zh-TW
武聖夜市,王郁文,9 則評論 · 1 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/108794254681670325763/reviews?hl=zh-TW
武聖夜市,台南幫飲料安中店小e,在地嚮導 · 230 則評論 · 505 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/101073832431968273365/reviews?hl=zh-TW
武聖夜市,大湯,在地嚮導 · 28 則評論,2 個月前,5 顆星,歷史悠久的一個夜市，有免費/專人引導的大停車場，東西好吃好逛，空間舒適不會擁擠，非常值得推薦！,https://www.google.com/maps/contrib/102249868781518170915/reviews?hl=zh-TW
武聖夜市,shi,9 則評論 · 4 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/102654819706024060663/reviews?hl=zh-TW
武聖夜市,恩恩,在地嚮導 · 18 則評論,2 個月前,5 顆星,,https://www.google.com/maps/contrib/105133947968255517908/reviews?hl=zh-TW
武聖夜市,林宗勲,"在地嚮導 · 179 則評論 · 1,220 張相片",2 個月前,4 顆星,攤位多也不少，餐點比花園夜市好吃,https://www.google.com/maps/contrib/113480980768510436606/reviews?hl=zh-TW
武聖夜市,Miller Liu,在地嚮導 · 367 則評論 · 756 張相片,2 個月前,5 顆星,烤魚呵甲,https://www.google.com/maps/contrib/102419044231071479897/reviews?hl=zh-TW
武聖夜市,Eva Fu,7 則評論 · 1 張相片,2 個月前,1 顆星,停車場一位吃檳榔的工作人員態度超級差，明明裡面有空位卻不讓車進去停，還兇神惡煞的，如果不讓人停車就別說有6000坪停車場，停車根本不方便，沒空位就算了，有空位還不讓進停車場，直接開走不想逛了，花園夜市至少停車規劃還比較好,https://www.google.com/maps/contrib/114705315822079434224/reviews?hl=zh-TW
武聖夜市,安安,在地嚮導 · 32 則評論 · 661 張相片,2 個月前,1 顆星,千萬不要來，停車規劃超爛，然後停路邊還有很多警察在抓路邊停車，超雷，而且東西還超貴,https://www.google.com/maps/contrib/117038803011470107993/reviews?hl=zh-TW
武聖夜市,劉羽涔,在地嚮導 · 63 則評論 · 199 張相片,2 個月前,5 顆星,"心心念念的拔絲薯條❤️
QQ圓、地瓜、薯條、芋頭，大推薯條🍟 …",https://www.google.com/maps/contrib/113269221228197943290/reviews?hl=zh-TW
武聖夜市,Apple Hsu,在地嚮導 · 19 則評論 · 19 張相片,2 個月前,4 顆星,吃的 用的種類多！很好逛～～,https://www.google.com/maps/contrib/111835212348578912825/reviews?hl=zh-TW
武聖夜市,Jimmy Lin,在地嚮導 · 11 則評論 · 20 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/108044901476166061039/reviews?hl=zh-TW
武聖夜市,Yuhua Ning,"在地嚮導 · 297 則評論 · 1,968 張相片",2 個月前,4 顆星,可吃可玩可買，但是小吃較無吸引力。,https://www.google.com/maps/contrib/105787057010506124675/reviews?hl=zh-TW
武聖夜市,林玉玲,在地嚮導 · 102 張相片,2 個月前,4 顆星,,https://www.google.com/maps/contrib/115318941721367462465/reviews?hl=zh-TW
武聖夜市,蘇小倩,在地嚮導 · 36 則評論 · 2 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/109875891208760719037/reviews?hl=zh-TW
武聖夜市,NS C,在地嚮導 · 44 則評論 · 41 張相片,2 個月前,4 顆星,,https://www.google.com/maps/contrib/113880084144671741766/reviews?hl=zh-TW
武聖夜市,鄭筱霑,10 則評論 · 1 張相片,2 個月前,4 顆星,,https://www.google.com/maps/contrib/104348610749364786513/reviews?hl=zh-TW
武聖夜市,小碧孫,14 則評論 · 5 張相片,2 個月前,1 顆星,牽YouBike腳踏車、急忙要去化妝室、既然阻擋不給進認入！還大聲斥責、不能進入、一點同理心都沒有！腳踏車也沒規劃清楚、還隨便大聲罵人！小小夜市有必要這樣嗎？感覺差極了！,https://www.google.com/maps/contrib/113814100672585681067/reviews?hl=zh-TW
武聖夜市,侯鉻峰,在地嚮導 · 6 則評論 · 9 張相片,2 個月前,1 顆星,,https://www.google.com/maps/contrib/117000835096978690831/reviews?hl=zh-TW
武聖夜市,小默默,8 則評論 · 2 張相片,2 個月前,1 顆星,"射箭區建議別去玩唷 態度超級差 也不知道在兇什麼的  一直靠腰 不懂在靠腰什麼
一個好夜市可能會被這家拖垮喔 不良商家請他滾出去",https://www.google.com/maps/contrib/114866577026482609472/reviews?hl=zh-TW
武聖夜市,史迪,在地嚮導 · 11 則評論 · 5 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/100451165304108106880/reviews?hl=zh-TW
武聖夜市,今剛宸,在地嚮導 · 436 則評論 · 343 張相片,2 個月前,5 顆星,傳統的夜市,https://www.google.com/maps/contrib/103260760963195025562/reviews?hl=zh-TW
武聖夜市,張裕佳,8 則評論,2 個月前,1 顆星,到武聖夜市後要停車 找到一個空位但工作人員不給停要我們退出去 詢問為什麼不能停也不講原因！我們直接開走不想逛了！差勁的經驗！,https://www.google.com/maps/contrib/115319488924487421451/reviews?hl=zh-TW
武聖夜市,林珮,3 則評論 · 10 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/101948679214489617493/reviews?hl=zh-TW
武聖夜市,c leo,14 則評論 · 3 張相片,2 個月前,4 顆星,,https://www.google.com/maps/contrib/114079504265161047410/reviews?hl=zh-TW
武聖夜市,林宸楷（Elie320）,在地嚮導 · 24 則評論 · 165 張相片,2 個月前,4 顆星,,https://www.google.com/maps/contrib/112967482806783265853/reviews?hl=zh-TW
武聖夜市,HSIΛИG,在地嚮導 · 80 則評論 · 91 張相片,2 個月前,5 顆星,這個鍋貼好吃,https://www.google.com/maps/contrib/110098447907307815431/reviews?hl=zh-TW
武聖夜市,Nguyễn Trọng Phúc,4 則評論,2 個月前,5 顆星,好的,https://www.google.com/maps/contrib/100754863874805332307/reviews?hl=zh-TW
武聖夜市,余致堯,在地嚮導 · 3 則評論 · 2 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/106616002937039944441/reviews?hl=zh-TW
武聖夜市,潘弈豪,在地嚮導 · 22 則評論 · 1 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/108596264214135935152/reviews?hl=zh-TW
武聖夜市,永福,在地嚮導 · 13 則評論 · 126 張相片,2 個月前,5 顆星,,https://www.google.com/maps/contrib/117261150522764452255/reviews?hl=zh-TW
