餐廳名稱,留言者,留言者身分,留言時間,星級評等,評論內容,留言者ID
大東夜市,채서준,在地嚮導 · 36 則評論 · 8 張相片,3 個月前,4 顆星,,https://www.google.com/maps/contrib/100827176041734574805/reviews?hl=zh-TW
大東夜市,Yu-Tung Lin,在地嚮導 · 11 則評論 · 2 張相片,3 個月前,4 顆星,,https://www.google.com/maps/contrib/110754975440528677328/reviews?hl=zh-TW
大東夜市,RO YAO LEE,在地嚮導 · 520 則評論 · 688 張相片,3 個月前,4 顆星,,https://www.google.com/maps/contrib/111078673272415796986/reviews?hl=zh-TW
大東夜市,jhih,在地嚮導 · 17 則評論 · 15 張相片,3 個月前,5 顆星,,https://www.google.com/maps/contrib/116193007362126428760/reviews?hl=zh-TW
大東夜市,YKHome,"在地嚮導 · 633 則評論 · 1,664 張相片",3 個月前,5 顆星,"台式地道夜市！
留意：星期一、二、五才開放的",https://www.google.com/maps/contrib/106156497451564603051/reviews?hl=zh-TW
大東夜市,Yang家函,在地嚮導 · 187 則評論 · 331 張相片,3 個月前,4 顆星,"平日去攤子比較少，夜市基本有的都有
口味價格都適中",https://www.google.com/maps/contrib/101461395852377781826/reviews?hl=zh-TW
大東夜市,陳思潔,7 則評論 · 5 張相片,3 個月前,4 顆星,,https://www.google.com/maps/contrib/100909777483799227400/reviews?hl=zh-TW
大東夜市,周聖為,4 則評論 · 2 張相片,3 個月前,1 顆星,台南最難停車的夜市,https://www.google.com/maps/contrib/109990638838467100568/reviews?hl=zh-TW
大東夜市,碧真李,2 則評論 · 1 張相片,3 個月前,5 顆星,,https://www.google.com/maps/contrib/102591089341230118232/reviews?hl=zh-TW
大東夜市,黃振輔,在地嚮導 · 22 則評論 · 6 張相片,3 個月前,5 顆星,,https://www.google.com/maps/contrib/112584782660365065140/reviews?hl=zh-TW
大東夜市,Yann Neo,在地嚮導 · 49 則評論 · 24 張相片,3 個月前,5 顆星,不錯的夜市，提供很多不錯的商品。值得參觀。,https://www.google.com/maps/contrib/105059208875089960036/reviews?hl=zh-TW
大東夜市,顏H,在地嚮導 · 11 則評論 · 7 張相片,3 個月前,1 顆星,,https://www.google.com/maps/contrib/115484975473788471914/reviews?hl=zh-TW
大東夜市,yc lin,在地嚮導 · 12 則評論 · 8 張相片,3 個月前,5 顆星,,https://www.google.com/maps/contrib/105514035395578011529/reviews?hl=zh-TW
大東夜市,Robot,在地嚮導 · 55 則評論 · 101 張相片,3 個月前,4 顆星,人人,https://www.google.com/maps/contrib/113187841589652613657/reviews?hl=zh-TW
大東夜市,Ansley,在地嚮導 · 65 則評論 · 50 張相片,3 個月前,5 顆星,,https://www.google.com/maps/contrib/105831931167623928943/reviews?hl=zh-TW
大東夜市,林德龍,,3 個月前,4 顆星,,https://www.google.com/maps/contrib/100198276100635489055/reviews?hl=zh-TW
大東夜市,林益帆,在地嚮導 · 4 則評論 · 20 張相片,3 個月前,4 顆星,,https://www.google.com/maps/contrib/101202267057166280880/reviews?hl=zh-TW
大東夜市,김지원,6 則評論 · 1 張相片,3 個月前,5 顆星,,https://www.google.com/maps/contrib/114965482473068296954/reviews?hl=zh-TW
大東夜市,OU Jerry,在地嚮導 · 19 則評論 · 4 張相片,3 個月前,5 顆星,這家超推！超讚 建議綜合都能吃到,https://www.google.com/maps/contrib/114382592802190744531/reviews?hl=zh-TW
大東夜市,蔡珺珺,2 則評論,3 個月前,5 顆星,讚,https://www.google.com/maps/contrib/110104619216820152254/reviews?hl=zh-TW
大東夜市,Julien Gorenflot,在地嚮導 · 6 則評論 · 9 張相片,3 個月前,5 顆星,,https://www.google.com/maps/contrib/105740217762079777630/reviews?hl=zh-TW
大東夜市,かあ,在地嚮導 · 57 則評論 · 12 張相片,3 個月前,3 顆星,"狹窄的通道裡擠滿了許多人。
桌子幾乎總是滿的
除少數外，開攤的價格與日本節日時的價格大致相同。
台南車站附近沒有公車或火車，前往相當不方便。",https://www.google.com/maps/contrib/102773494874264602530/reviews?hl=zh-TW
大東夜市,Baron Potato,在地嚮導 · 99 則評論 · 162 張相片,3 個月前,5 顆星,選擇多品項豐富 旁邊停車場也夠大,https://www.google.com/maps/contrib/110334947507182717491/reviews?hl=zh-TW
大東夜市,Alex Kuo,2 則評論 · 5 張相片,3 個月前,4 顆星,大東夜市的東西是真的好吃，只是我覺得吃的可以再多一點,https://www.google.com/maps/contrib/102403410111077850851/reviews?hl=zh-TW
大東夜市,Bo Xiang Huang,6 則評論 · 4 張相片,3 個月前,4 顆星,,https://www.google.com/maps/contrib/115096844893605746946/reviews?hl=zh-TW
大東夜市,Babe,在地嚮導 · 17 則評論 · 8 張相片,3 個月前,5 顆星,,https://www.google.com/maps/contrib/116327165974578253270/reviews?hl=zh-TW
大東夜市,Sean Huang,在地嚮導 · 223 則評論 · 211 張相片,3 個月前,5 顆星,台南夜市總是充滿樂趣。雖然不是最大的，但它仍然提供令人難以置信的美味佳餚。大腸麵線非常好。,https://www.google.com/maps/contrib/109204135035970903119/reviews?hl=zh-TW
大東夜市,張倚菁,在地嚮導 · 117 則評論 · 16 張相片,3 個月前,4 顆星,有2個夜市在ㄧ起營業，大東／大大東夜市，逛完覺得還行但不用專程來，有吃到2師兄滷味，買了豆干鳥蛋，好吃入味，豆干軟Q可以試試，至於豬排肉質就很普通，下次我不會點。三角骨很普通算踩雷，附近有停車場，建議6點就進場逛，會比較悠閒，不用跟人擠搶座位排隊很久,https://www.google.com/maps/contrib/116472582419802021865/reviews?hl=zh-TW
大東夜市,Y O,19 則評論 · 30 張相片,3 個月前,1 顆星,不推、明知道人會很多停車場難找要命,https://www.google.com/maps/contrib/100800157912510198049/reviews?hl=zh-TW
大東夜市,許博偉,在地嚮導 · 50 則評論 · 239 張相片,3 個月前,5 顆星,,https://www.google.com/maps/contrib/111886144190576925161/reviews?hl=zh-TW
大東夜市,鄭勝鴻,在地嚮導 · 28 則評論 · 64 張相片,3 個月前,5 顆星,,https://www.google.com/maps/contrib/104071468298557265169/reviews?hl=zh-TW
大東夜市,Christine .C,在地嚮導 · 83 則評論 · 35 張相片,3 個月前,5 顆星,平日人也很多，停車自求多福，建議騎車最好。然後大東東的東西碾壓太多了。,https://www.google.com/maps/contrib/114547150180547206025/reviews?hl=zh-TW
大東夜市,uin Lin,在地嚮導 · 128 則評論 · 30 張相片,3 個月前,5 顆星,玫瑰鹽牛排🥩好吃(*☻-☻*) …,https://www.google.com/maps/contrib/114542523138977845458/reviews?hl=zh-TW
大東夜市,柳橙紅,在地嚮導 · 21 則評論,3 個月前,1 顆星,小虎彈珠,https://www.google.com/maps/contrib/117697378816939061536/reviews?hl=zh-TW
大東夜市,七年級老人,15 則評論 · 7 張相片,3 個月前,3 顆星,沒有以前熱鬧好逛了,https://www.google.com/maps/contrib/112463399635560356502/reviews?hl=zh-TW
大東夜市,H P,4 則評論 · 4 張相片,3 個月前,4 顆星,,https://www.google.com/maps/contrib/114446013242472278915/reviews?hl=zh-TW
大東夜市,Jennifer,在地嚮導 · 78 則評論 · 151 張相片,3 個月前,5 顆星,,https://www.google.com/maps/contrib/104741440976069569820/reviews?hl=zh-TW
大東夜市,廖禎振,在地嚮導 · 54 則評論 · 98 張相片,3 個月前,4 顆星,"攤位擺設時間約在19：00以後較完整，因為這次行程在18：00到場，很多攤位都還沒到位，就算擺好的也還沒煮好備料，所以只能蝦晃一下！！
但是相信19：30過來一定會很好逛才是！！",https://www.google.com/maps/contrib/105785177280583624900/reviews?hl=zh-TW
大東夜市,黃小咪,在地嚮導 · 10 則評論 · 91 張相片,3 個月前,5 顆星,,https://www.google.com/maps/contrib/112528723917597619113/reviews?hl=zh-TW
大東夜市,七七（七七）,在地嚮導 · 7 則評論 · 2 張相片,3 個月前,5 顆星,,https://www.google.com/maps/contrib/101185451568359074165/reviews?hl=zh-TW
大東夜市,東,在地嚮導 · 20 則評論 · 1 張相片,3 個月前,5 顆星,,https://www.google.com/maps/contrib/116095570890644537693/reviews?hl=zh-TW
大東夜市,Daisuke ABE,在地嚮導 · 248 則評論 · 287 張相片,3 個月前,4 顆星,,https://www.google.com/maps/contrib/101317912240561044484/reviews?hl=zh-TW
大東夜市,しゅうどうふ控です,在地嚮導 · 203 則評論 · 229 張相片,3 個月前,5 顆星,"推延記臭豆腐、蔡家臭豆腐、中東沙威瑪
古玥茶坊紅茶不好喝",https://www.google.com/maps/contrib/109632832196826203882/reviews?hl=zh-TW
大東夜市,香吉士,在地嚮導 · 5 則評論 · 7 張相片,3 個月前,5 顆星,,https://www.google.com/maps/contrib/118064095186120982937/reviews?hl=zh-TW
大東夜市,草頭黃,在地嚮導 · 77 則評論 · 275 張相片,3 個月前,5 顆星,"汽車停車不友善 除了這點 其他都很棒
在這有很多美好的回憶🥰 …",https://www.google.com/maps/contrib/117780059648110126694/reviews?hl=zh-TW
大東夜市,張騰躍,在地嚮導 · 124 則評論 · 170 張相片,4 個月前,4 顆星,好逛，東西好吃附近有很多住宿的地方買東西到旅館吃很享受人生,https://www.google.com/maps/contrib/106816989151339011053/reviews?hl=zh-TW
大東夜市,Long Ma,在地嚮導 · 6 則評論 · 32 張相片,4 個月前,5 顆星,非常好,https://www.google.com/maps/contrib/112886216577744169070/reviews?hl=zh-TW
大東夜市,歐文,在地嚮導 · 22 則評論 · 314 張相片,4 個月前,5 顆星,,https://www.google.com/maps/contrib/112774698404978655504/reviews?hl=zh-TW
大東夜市,Kyle Lin (Kyle),在地嚮導 · 79 則評論 · 853 張相片,4 個月前,5 顆星,,https://www.google.com/maps/contrib/104702494857910939582/reviews?hl=zh-TW
大東夜市,陳嘉賢,在地嚮導 · 50 則評論 · 223 張相片,4 個月前,5 顆星,逛街吃美食好地方,https://www.google.com/maps/contrib/113991327097251567861/reviews?hl=zh-TW
大東夜市,T S,在地嚮導 · 18 則評論 · 38 張相片,4 個月前,4 顆星,,https://www.google.com/maps/contrib/107799483805366021130/reviews?hl=zh-TW
大東夜市,陳柏堅,3 則評論,4 個月前,5 顆星,,https://www.google.com/maps/contrib/110913809390857631234/reviews?hl=zh-TW
大東夜市,K. T,在地嚮導 · 141 則評論 · 70 張相片,4 個月前,4 顆星,"是在大東旁的大東東夜市。這不在地圖上。
由於一些產權問題，有兩個相鄰的夜市。
夜市的大部分食物都可以在這裡找到，以油炸食品為主。星期五晚上非常擁擠。",https://www.google.com/maps/contrib/100529218575711308012/reviews?hl=zh-TW
大東夜市,簡嘉玟,在地嚮導 · 11 則評論 · 43 張相片,4 個月前,5 顆星,,https://www.google.com/maps/contrib/116404375993129226354/reviews?hl=zh-TW
大東夜市,wiber Wang,在地嚮導 · 22 則評論 · 9 張相片,4 個月前,5 顆星,,https://www.google.com/maps/contrib/116916264132593165506/reviews?hl=zh-TW
大東夜市,楊家榛,在地嚮導 · 10 則評論 · 22 張相片,4 個月前,5 顆星,,https://www.google.com/maps/contrib/112731812612491758098/reviews?hl=zh-TW
大東夜市,YPP,"在地嚮導 · 249 則評論 · 1,221 張相片",4 個月前,4 顆星,跟隔壁大東東夜市重複性有點高，不知道為何拆夥,https://www.google.com/maps/contrib/103684979708127280610/reviews?hl=zh-TW
大東夜市,허양미,1 則評論,4 個月前,4 顆星,,https://www.google.com/maps/contrib/117744103958635549094/reviews?hl=zh-TW
大東夜市,林昕穎,在地嚮導 · 228 則評論 · 208 張相片,4 個月前,4 顆星,,https://www.google.com/maps/contrib/107894649954879483302/reviews?hl=zh-TW
大東夜市,Peace,在地嚮導 · 29 則評論 · 1 張相片,4 個月前,5 顆星,好逛 可惜美食不夠多？有些牛排館很難吃,https://www.google.com/maps/contrib/108342292815463549923/reviews?hl=zh-TW
大東夜市,邱秀英,,4 個月前,1 顆星,,https://www.google.com/maps/contrib/102720084248602949325/reviews?hl=zh-TW
大東夜市,游媜,在地嚮導 · 33 則評論 · 75 張相片,4 個月前,5 顆星,,https://www.google.com/maps/contrib/102521852073440172279/reviews?hl=zh-TW
大東夜市,林紘緯,在地嚮導 · 100 則評論 · 290 張相片,4 個月前,5 顆星,"很好逛
臭豆腐 現打果汁 旗魚串 排骨酥都好吃",https://www.google.com/maps/contrib/106843128926399419813/reviews?hl=zh-TW
大東夜市,甜草莓,在地嚮導 · 13 則評論 · 20 張相片,4 個月前,5 顆星,雖然很難停車，但是還是很喜歡逛大東,https://www.google.com/maps/contrib/105743679771889165549/reviews?hl=zh-TW
大東夜市,moon,在地嚮導 · 15 則評論 · 3 張相片,4 個月前,5 顆星,賣的食物跟其他一般夜市都不穩一樣！價格也便宜好吃！比起觀光夜市更值得前往,https://www.google.com/maps/contrib/117900654757438080878/reviews?hl=zh-TW
大東夜市,蔡詠純,在地嚮導 · 14 則評論 · 11 張相片,4 個月前,5 顆星,,https://www.google.com/maps/contrib/118093794218541803806/reviews?hl=zh-TW
大東夜市,CHENG SHENG Chen,在地嚮導 · 5 則評論 · 90 張相片,4 個月前,4 顆星,,https://www.google.com/maps/contrib/115754364697268275814/reviews?hl=zh-TW
大東夜市,Sss Ff,在地嚮導 · 13 則評論 · 5 張相片,4 個月前,5 顆星,,https://www.google.com/maps/contrib/112748269246614420717/reviews?hl=zh-TW
大東夜市,吳帥安,3 則評論 · 1 張相片,4 個月前,1 顆星,有夠垃圾中間還要擋住，建議不要逛了,https://www.google.com/maps/contrib/115990041719731534842/reviews?hl=zh-TW
大東夜市,pi cai gei,10 則評論 · 1 張相片,4 個月前,5 顆星,,https://www.google.com/maps/contrib/117577732846991767977/reviews?hl=zh-TW
大東夜市,Dk (꧁༺ᗪ960412༻꧂),在地嚮導 · 11 則評論 · 84 張相片,4 個月前,3 顆星,,https://www.google.com/maps/contrib/107631779475442484563/reviews?hl=zh-TW
大東夜市,Vic Wang,在地嚮導 · 75 則評論 · 7 張相片,4 個月前,3 顆星,,https://www.google.com/maps/contrib/104849623733969552033/reviews?hl=zh-TW
大東夜市,Shopper Mystery,在地嚮導 · 48 則評論 · 9 張相片,4 個月前,5 顆星,超愛喝阿彬哥的木瓜牛奶🥴你說他們是賣手搖飲不是賣果汁？🤔 那我看到的木瓜又是什麼🤡 …,https://www.google.com/maps/contrib/110283945548589973903/reviews?hl=zh-TW
大東夜市,Tszyiu ne,1 則評論,4 個月前,3 顆星,,https://www.google.com/maps/contrib/115595654419071376418/reviews?hl=zh-TW
大東夜市,田中敏彦,在地嚮導 · 417 則評論 · 2 張相片,4 個月前,5 顆星,"這裡章魚燒店的日本老闆到2024年底將是在台灣的第7個年頭，他仍然不會說台語，但他的兼職工作要求他會說日語。
在台灣你找不到那種又大又圓的章魚燒。章魚也很大。",https://www.google.com/maps/contrib/112765661766242929267/reviews?hl=zh-TW
大東夜市,林錦純,在地嚮導 · 67 則評論 · 89 張相片,4 個月前,5 顆星,,https://www.google.com/maps/contrib/100725331290119512972/reviews?hl=zh-TW
大東夜市,潘潘,在地嚮導 · 28 則評論 · 7 張相片,4 個月前,3 顆星,食材重複性高，大東跟大東東還隔了一道牆，要特別繞才能逛過去，沒什麼,https://www.google.com/maps/contrib/113969728831530273479/reviews?hl=zh-TW
大東夜市,杜熊熊,7 則評論,4 個月前,5 顆星,裡面很多玩的攤主們也都很熱情夜市也很大,https://www.google.com/maps/contrib/105350654093781983376/reviews?hl=zh-TW
大東夜市,許永騰,在地嚮導 · 22 則評論 · 444 張相片,4 個月前,3 顆星,,https://www.google.com/maps/contrib/108887600514973097468/reviews?hl=zh-TW
大東夜市,林易聖,"在地嚮導 · 637 則評論 · 2,339 張相片",4 個月前,4 顆星,吃的很多，又熱鬧,https://www.google.com/maps/contrib/106535955851691278974/reviews?hl=zh-TW
大東夜市,您爹,1 則評論 · 2 張相片,4 個月前,5 顆星,,https://www.google.com/maps/contrib/114847246838848108450/reviews?hl=zh-TW
大東夜市,Smile,在地嚮導 · 161 則評論 · 641 張相片,4 個月前,3 顆星,"夜市不大

重複性蠻高的

適合買個晚餐點心宵夜

夜市餐點普普與價格成正比",https://www.google.com/maps/contrib/105837205699170883122/reviews?hl=zh-TW
大東夜市,kelvin teow,2 則評論 · 5 張相片,4 個月前,4 顆星,,https://www.google.com/maps/contrib/118440896421455482617/reviews?hl=zh-TW
大東夜市,Jian Wei Wu,在地嚮導 · 36 則評論 · 7 張相片,4 個月前,5 顆星,,https://www.google.com/maps/contrib/105940244057024036493/reviews?hl=zh-TW
大東夜市,馮治佳,在地嚮導 · 7 則評論 · 1 張相片,4 個月前,5 顆星,,https://www.google.com/maps/contrib/116182063703666159695/reviews?hl=zh-TW
大東夜市,林老師,在地嚮導 · 19 則評論 · 812 張相片,4 個月前,3 顆星,,https://www.google.com/maps/contrib/115092236832647989505/reviews?hl=zh-TW
大東夜市,Simona Su,在地嚮導 · 21 則評論 · 11 張相片,4 個月前,1 顆星,"這個評論是專門給這間店
‼️阿桂嬤養生湯‼️
真的超誇張
我們去買他們的東西
帶了兩個小朋友
小朋友才兩三歲
竟然說這樣算是佔位置
旁邊有外國人
不是買他們家的東西
佔在他的位置
他卻不敢說什麼
所以是在欺負我們台灣人是嗎？
真的是蠻奇怪的
照你這樣說
以後帶小孩去喝湯是不是小孩子都不能坐
只能站著
誇張欸～
真的！
要不是因為必須要給星才能留言
我真的連一顆都不想給😩😩",https://www.google.com/maps/contrib/113693460792171229338/reviews?hl=zh-TW
